"domainID","siteID","horizontalPosition","date","mean.wTemp","median.wTemp"
"D04","CUPE","101",2019-08-15,24.9815,24.903
"D04","CUPE","101",2019-08-16,25.0820763888889,25.006
"D04","CUPE","101",2019-08-17,24.9195034722222,24.963
"D04","CUPE","101",2019-08-18,24.9105069444444,24.6915
"D04","CUPE","101",2019-08-19,24.9132847222222,24.967
"D04","CUPE","101",2019-08-20,24.7023715277778,24.726
"D04","CUPE","101",2019-08-21,24.3789895833333,24.384
"D04","CUPE","101",2019-08-22,24.3043090277778,24.163
"D04","CUPE","101",2019-08-23,24.8007256944444,24.536
"D04","CUPE","101",2019-08-24,24.8035729166667,24.816
"D04","CUPE","101",2019-08-25,25.0202638888889,24.801
"D04","CUPE","101",2019-08-26,25.0696458333333,25.0225
"D04","CUPE","101",2019-08-27,24.7515543071161,24.898
